ISO2,Country,Region,Emissions_scope,Warming_scenario,Probability_of_reach,Budget_source,Budget_distribution_scenario,Years_to_neutrality,Neutrality_year,Latest_year,Latest_annual_CO2_emissions_Mt,Latest_cumulative_CO2_emissions_Mt,Latest_cumulative_population,Share_of_cumulative_population,Population_2050,Share_of_total_population_2050,Global_Carbon_budget,Country_carbon_budget,scenario_id
AF,Afghanistan,Southern Asia,Consumption,2°C,50%,Foster,Current_target,N/A,N/A,,,,,,76885134.5,0.008019099904945745,1150000,,138
AF,Afghanistan,Southern Asia,Consumption,2°C,67%,Lamboll,Equality,N/A,N/A,,,,,,76885134.5,0.008019099904945745,944000,7570.030310268783,139
AF,Afghanistan,Southern Asia,Consumption,2°C,67%,Lamboll,Responsibility,N/A,N/A,,,,,,76885134.5,0.008019099904945745,944000,,140
AF,Afghanistan,Southern Asia,Consumption,2°C,67%,Lamboll,Current_target,N/A,N/A,,,,,,76885134.5,0.008019099904945745,944000,,141
AF,Afghanistan,Southern Asia,Consumption,2°C,67%,Foster,Equality,N/A,N/A,,,,,,76885134.5,0.008019099904945745,950000,7618.144909698458,142
AF,Afghanistan,Southern Asia,Consumption,2°C,67%,Foster,Responsibility,N/A,N/A,,,,,,76885134.5,0.008019099904945745,950000,,143
AF,Afghanistan,Southern Asia,Consumption,2°C,67%,Foster,Current_target,N/A,N/A,,,,,,76885134.5,0.008019099904945745,950000,,144
AO,Angola,Africa,Territory,1.5°C,33%,Lamboll,Equality,358,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,480000,3719.5155282842247,145
AO,Angola,Africa,Territory,1.5°C,33%,Lamboll,Responsibility,374,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,480000,3890.7969889862534,146
AO,Angola,Africa,Territory,1.5°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,480000,,147
AO,Angola,Africa,Territory,1.5°C,33%,Foster,Equality,224,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,300000,2324.6972051776406,148
AO,Angola,Africa,Territory,1.5°C,33%,Foster,Responsibility,339,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,300000,3520.1296006865505,149
AO,Angola,Africa,Territory,1.5°C,33%,Foster,Current_target,N/A,N/A,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,300000,,150
AO,Angola,Africa,Territory,1.5°C,50%,Lamboll,Equality,184,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,247000,1914.0006989295907,151
AO,Angola,Africa,Territory,1.5°C,50%,Lamboll,Responsibility,328,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,247000,3410.988647464971,152
AO,Angola,Africa,Territory,1.5°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,247000,,153
AO,Angola,Africa,Territory,1.5°C,50%,Foster,Equality,186,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,250000,1937.247670981367,154
AO,Angola,Africa,Territory,1.5°C,50%,Foster,Responsibility,329,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,250000,3417.166437269966,155
AO,Angola,Africa,Territory,1.5°C,50%,Foster,Current_target,N/A,N/A,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,250000,,156
AO,Angola,Africa,Territory,1.5°C,67%,Lamboll,Equality,45,2068,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,60000,464.9394410355281,157
AO,Angola,Africa,Territory,1.5°C,67%,Lamboll,Responsibility,291,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,60000,3025.906416286946,158
AO,Angola,Africa,Territory,1.5°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,60000,,159
AO,Angola,Africa,Territory,1.5°C,67%,Foster,Equality,112,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,150000,1162.3486025888203,160
AO,Angola,Africa,Territory,1.5°C,67%,Foster,Responsibility,309,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,150000,3211.2401104367977,161
AO,Angola,Africa,Territory,1.5°C,67%,Foster,Current_target,N/A,N/A,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,150000,,162
AO,Angola,Africa,Territory,2°C,33%,Lamboll,Equality,1196,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,1603000,12421.632066332526,163
AO,Angola,Africa,Territory,2°C,33%,Lamboll,Responsibility,597,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,1603000,6203.349639322736,164
AO,Angola,Africa,Territory,2°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,1603000,,165
AO,Angola,Africa,Territory,2°C,33%,Foster,Equality,1081,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,1450000,11236.03649169193,166
AO,Angola,Africa,Territory,2°C,33%,Foster,Responsibility,567,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,1450000,5888.282359267988,167
AO,Angola,Africa,Territory,2°C,33%,Foster,Current_target,N/A,N/A,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,1450000,,168
AO,Angola,Africa,Territory,2°C,50%,Lamboll,Equality,909,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,1219000,9446.019643705145,169
AO,Angola,Africa,Territory,2°C,50%,Lamboll,Responsibility,521,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,1219000,5412.592544283369,170
AO,Angola,Africa,Territory,2°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,1219000,,171
AO,Angola,Africa,Territory,2°C,50%,Foster,Equality,858,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,1150000,8911.339286514289,172
AO,Angola,Africa,Territory,2°C,50%,Foster,Responsibility,507,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,1150000,5270.503378768482,173
AO,Angola,Africa,Territory,2°C,50%,Foster,Current_target,N/A,N/A,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,1150000,,174
AO,Angola,Africa,Territory,2°C,67%,Lamboll,Equality,704,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,944000,7315.047205625642,175
AO,Angola,Africa,Territory,2°C,67%,Lamboll,Responsibility,466,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,944000,4846.295145492156,176
AO,Angola,Africa,Territory,2°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,944000,,177
AO,Angola,Africa,Territory,2°C,67%,Foster,Equality,709,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,950000,7361.541149729195,178
AO,Angola,Africa,Territory,2°C,67%,Foster,Responsibility,468,>2100,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,950000,4858.650725102146,179
AO,Angola,Africa,Territory,2°C,67%,Foster,Current_target,N/A,N/A,2023.0,20.780541,715.340443,1020934884.0,0.0020592632683316854,74295394.5,0.007748990683925468,950000,,180
AO,Angola,Africa,Consumption,1.5°C,33%,Lamboll,Equality,N/A,N/A,,,,,,74295394.5,0.007748990683925468,480000,3719.5155282842247,181
AO,Angola,Africa,Consumption,1.5°C,33%,Lamboll,Responsibility,N/A,N/A,,,,,,74295394.5,0.007748990683925468,480000,,182
AO,Angola,Africa,Consumption,1.5°C,33%,Lamboll,Current_target,N/A,N/A,,,,,,74295394.5,0.007748990683925468,480000,,183
AO,Angola,Africa,Consumption,1.5°C,33%,Foster,Equality,N/A,N/A,,,,,,74295394.5,0.007748990683925468,300000,2324.6972051776406,184
AO,Angola,Africa,Consumption,1.5°C,33%,Foster,Responsibility,N/A,N/A,,,,,,74295394.5,0.007748990683925468,300000,,185
AO,Angola,Africa,Consumption,1.5°C,33%,Foster,Current_target,N/A,N/A,,,,,,74295394.5,0.007748990683925468,300000,,186
AO,Angola,Africa,Consumption,1.5°C,50%,Lamboll,Equality,N/A,N/A,,,,,,74295394.5,0.007748990683925468,247000,1914.0006989295907,187
AO,Angola,Africa,Consumption,1.5°C,50%,Lamboll,Responsibility,N/A,N/A,,,,,,74295394.5,0.007748990683925468,247000,,188
AO,Angola,Africa,Consumption,1.5°C,50%,Lamboll,Current_target,N/A,N/A,,,,,,74295394.5,0.007748990683925468,247000,,189
AO,Angola,Africa,Consumption,1.5°C,50%,Foster,Equality,N/A,N/A,,,,,,74295394.5,0.007748990683925468,250000,1937.247670981367,190
AO,Angola,Africa,Consumption,1.5°C,50%,Foster,Responsibility,N/A,N/A,,,,,,74295394.5,0.007748990683925468,250000,,191
AO,Angola,Africa,Consumption,1.5°C,50%,Foster,Current_target,N/A,N/A,,,,,,74295394.5,0.007748990683925468,250000,,192
AO,Angola,Africa,Consumption,1.5°C,67%,Lamboll,Equality,N/A,N/A,,,,,,74295394.5,0.007748990683925468,60000,464.9394410355281,193
AO,Angola,Africa,Consumption,1.5°C,67%,Lamboll,Responsibility,N/A,N/A,,,,,,74295394.5,0.007748990683925468,60000,,194
AO,Angola,Africa,Consumption,1.5°C,67%,Lamboll,Current_target,N/A,N/A,,,,,,74295394.5,0.007748990683925468,60000,,195
AO,Angola,Africa,Consumption,1.5°C,67%,Foster,Equality,N/A,N/A,,,,,,74295394.5,0.007748990683925468,150000,1162.3486025888203,196
AO,Angola,Africa,Consumption,1.5°C,67%,Foster,Responsibility,N/A,N/A,,,,,,74295394.5,0.007748990683925468,150000,,197
AO,Angola,Africa,Consumption,1.5°C,67%,Foster,Current_target,N/A,N/A,,,,,,74295394.5,0.007748990683925468,150000,,198
AO,Angola,Africa,Consumption,2°C,33%,Lamboll,Equality,N/A,N/A,,,,,,74295394.5,0.007748990683925468,1603000,12421.632066332526,199
AO,Angola,Africa,Consumption,2°C,33%,Lamboll,Responsibility,N/A,N/A,,,,,,74295394.5,0.007748990683925468,1603000,,200
AO,Angola,Africa,Consumption,2°C,33%,Lamboll,Current_target,N/A,N/A,,,,,,74295394.5,0.007748990683925468,1603000,,201
AO,Angola,Africa,Consumption,2°C,33%,Foster,Equality,N/A,N/A,,,,,,74295394.5,0.007748990683925468,1450000,11236.03649169193,202
AO,Angola,Africa,Consumption,2°C,33%,Foster,Responsibility,N/A,N/A,,,,,,74295394.5,0.007748990683925468,1450000,,203
AO,Angola,Africa,Consumption,2°C,33%,Foster,Current_target,N/A,N/A,,,,,,74295394.5,0.007748990683925468,1450000,,204
AO,Angola,Africa,Consumption,2°C,50%,Lamboll,Equality,N/A,N/A,,,,,,74295394.5,0.007748990683925468,1219000,9446.019643705145,205
AO,Angola,Africa,Consumption,2°C,50%,Lamboll,Responsibility,N/A,N/A,,,,,,74295394.5,0.007748990683925468,1219000,,206
AO,Angola,Africa,Consumption,2°C,50%,Lamboll,Current_target,N/A,N/A,,,,,,74295394.5,0.007748990683925468,1219000,,207
AO,Angola,Africa,Consumption,2°C,50%,Foster,Equality,N/A,N/A,,,,,,74295394.5,0.007748990683925468,1150000,8911.339286514289,208
AO,Angola,Africa,Consumption,2°C,50%,Foster,Responsibility,N/A,N/A,,,,,,74295394.5,0.007748990683925468,1150000,,209
AO,Angola,Africa,Consumption,2°C,50%,Foster,Current_target,N/A,N/A,,,,,,74295394.5,0.007748990683925468,1150000,,210
AO,Angola,Africa,Consumption,2°C,67%,Lamboll,Equality,N/A,N/A,,,,,,74295394.5,0.007748990683925468,944000,7315.047205625642,211
AO,Angola,Africa,Consumption,2°C,67%,Lamboll,Responsibility,N/A,N/A,,,,,,74295394.5,0.007748990683925468,944000,,212
AO,Angola,Africa,Consumption,2°C,67%,Lamboll,Current_target,N/A,N/A,,,,,,74295394.5,0.007748990683925468,944000,,213
AO,Angola,Africa,Consumption,2°C,67%,Foster,Equality,N/A,N/A,,,,,,74295394.5,0.007748990683925468,950000,7361.541149729195,214
AO,Angola,Africa,Consumption,2°C,67%,Foster,Responsibility,N/A,N/A,,,,,,74295394.5,0.007748990683925468,950000,,215
AO,Angola,Africa,Consumption,2°C,67%,Foster,Current_target,N/A,N/A,,,,,,74295394.5,0.007748990683925468,950000,,216
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,33%,Lamboll,Equality,10,2033,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,480000,0.7285295452276256,217
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,33%,Lamboll,Responsibility,-22,<2023,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,480000,-1.5781694990366348,218
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,480000,,219
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,33%,Foster,Equality,6,2029,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,300000,0.455330965767266,220
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,33%,Foster,Responsibility,-24,<2023,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,300000,-1.7310601247422988,221
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,33%,Foster,Current_target,N/A,N/A,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,300000,,222
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,50%,Lamboll,Equality,5,2028,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,247000,0.374889161815049,223
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,50%,Lamboll,Responsibility,-25,<2023,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,247000,-1.7760779200889667,224
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,247000,,225
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,50%,Foster,Equality,5,2028,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,250000,0.37944247147272164,226
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,50%,Foster,Responsibility,-25,<2023,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,250000,-1.7735297429938723,227
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,50%,Foster,Current_target,N/A,N/A,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,250000,,228
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,67%,Lamboll,Equality,1,2024,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,60000,0.0910661931534532,229
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,67%,Lamboll,Responsibility,-27,<2023,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,60000,-1.9349142923498512,230
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,60000,,231
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,67%,Foster,Equality,3,2026,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,150000,0.227665482883633,232
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,67%,Foster,Responsibility,-26,<2023,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,150000,-1.858468979497019,233
AI,Anguilla,Latin America and Caribbean,Territory,1.5°C,67%,Foster,Current_target,N/A,N/A,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,150000,,234
AI,Anguilla,Latin America and Caribbean,Territory,2°C,33%,Lamboll,Equality,34,2057,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,1603000,2.432985127083091,235
AI,Anguilla,Latin America and Caribbean,Territory,2°C,33%,Lamboll,Responsibility,-9,<2023,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,1603000,-0.6243018731062961,236
AI,Anguilla,Latin America and Caribbean,Territory,2°C,33%,Lamboll,Current_target,N/A,N/A,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,1603000,,237
AI,Anguilla,Latin America and Caribbean,Territory,2°C,33%,Foster,Equality,30,2053,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,1450000,2.2007663345417856,238
AI,Anguilla,Latin America and Caribbean,Territory,2°C,33%,Foster,Responsibility,-10,<2023,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,1450000,-0.7542589049561106,239
AI,Anguilla,Latin America and Caribbean,Territory,2°C,33%,Foster,Current_target,N/A,N/A,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,1450000,,240
AI,Anguilla,Latin America and Caribbean,Territory,2°C,50%,Lamboll,Equality,26,2049,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,1219000,1.8501614909009907,241
AI,Anguilla,Latin America and Caribbean,Territory,2°C,50%,Lamboll,Responsibility,-13,<2023,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,1219000,-0.9504685412783798,242
AI,Anguilla,Latin America and Caribbean,Territory,2°C,50%,Lamboll,Current_target,N/A,N/A,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,1219000,,243
AI,Anguilla,Latin America and Caribbean,Territory,2°C,50%,Foster,Equality,24,2047,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,1150000,1.7454353687745197,244
AI,Anguilla,Latin America and Caribbean,Territory,2°C,50%,Foster,Responsibility,-14,<2023,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,1150000,-1.0090766144655512,245
AI,Anguilla,Latin America and Caribbean,Territory,2°C,50%,Foster,Current_target,N/A,N/A,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,1150000,,246
AI,Anguilla,Latin America and Caribbean,Territory,2°C,67%,Lamboll,Equality,20,2043,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,944000,1.432774772280997,247
AI,Anguilla,Latin America and Caribbean,Territory,2°C,67%,Lamboll,Responsibility,-16,<2023,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,944000,-1.1840514416620334,248
AI,Anguilla,Latin America and Caribbean,Territory,2°C,67%,Lamboll,Current_target,N/A,N/A,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,944000,,249
AI,Anguilla,Latin America and Caribbean,Territory,2°C,67%,Foster,Equality,20,2043,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,950000,1.4418813915963422,250
AI,Anguilla,Latin America and Caribbean,Territory,2°C,67%,Foster,Responsibility,-16,<2023,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,950000,-1.1789550874718446,251
AI,Anguilla,Latin America and Caribbean,Territory,2°C,67%,Foster,Current_target,N/A,N/A,2023.0,0.14453,3.478081,421109.0,8.493923650314682e-07,14552.0,1.5177698858908866e-06,950000,,252
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,33%,Lamboll,Equality,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,480000,0.7285295452276256,253
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,33%,Lamboll,Responsibility,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,480000,,254
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,33%,Lamboll,Current_target,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,480000,,255
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,33%,Foster,Equality,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,300000,0.455330965767266,256
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,33%,Foster,Responsibility,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,300000,,257
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,33%,Foster,Current_target,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,300000,,258
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,50%,Lamboll,Equality,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,247000,0.374889161815049,259
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,50%,Lamboll,Responsibility,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,247000,,260
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,50%,Lamboll,Current_target,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,247000,,261
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,50%,Foster,Equality,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,250000,0.37944247147272164,262
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,50%,Foster,Responsibility,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,250000,,263
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,50%,Foster,Current_target,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,250000,,264
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,67%,Lamboll,Equality,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,60000,0.0910661931534532,265
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,67%,Lamboll,Responsibility,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,60000,,266
AI,Anguilla,Latin America and Caribbean,Consumption,1.5°C,67%,Lamboll,Current_target,N/A,N/A,,,,,,14552.0,1.5177698858908866e-06,60000,,267
